Zone Name,Date,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureLow,apparentTemperatureHigh,apparentTemperatureLow,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,temperatureMin,temperatureMax,apparentTemperatureMin,apparentTemperatureMax,Patients Admitted,quartile,class
Mohakhali,10-06-19,0.28,0.009,0.0433,0.54,90.15,76.88,103.93,79.56,77.55,0.84,1008.9,5.03,11.32,185,0.79,7,9.98,267.5,77.68,90.15,81.17,103.93,0,1,0
Mohakhali,10-07-19,0.31,0.0003,0.0016,0.17,88.45,75.76,98.45,78.2,77.39,0.86,1010.3,3.33,7.67,150,0.61,6,10,267,76.88,88.45,79.56,98.45,2,3,1
Mohakhali,10-08-19,0.34,0.0091,0.0329,0.7,89.36,75.15,98.61,77.62,76.18,0.84,1010.4,4.19,7.88,125,0.41,9,10,264.4,75.81,89.36,78.35,98.61,1,2,1
Mohakhali,10-09-19,0.37,0.0155,0.0981,0.84,89.69,74.63,100.77,77.06,75.64,0.84,1010.5,4.3,8.93,123,0.78,6,9.483,263.7,75.15,89.69,77.62,100.77,0,1,0
Mohakhali,10-10-19,0.4,0.0057,0.0296,0.9,84.05,74.26,90.76,76.82,75.67,0.9,1009.9,5.9,12.53,114,0.8,5,9.498,267.1,74.63,84.05,77.06,90.76,0,1,0
Mohakhali,10-11-19,0.43,0.0008,0.0027,0.2,89.19,74.58,97.18,77.29,75.35,0.84,1009.6,4.34,8.22,94,0.29,8,10,273,74.26,89.19,76.82,97.18,0,1,0
Mohakhali,10-12-19,0.46,0.0007,0.0036,0.14,90.68,74.43,97.36,76.49,74.42,0.79,1010,3.94,8.57,37,0.21,9,10,273.5,74.5,90.68,77.16,97.36,0,1,0
Mohakhali,10/13/2019,0.49,0,0,0,91.4,72.65,95.42,74.64,71.48,0.72,1010.5,5.34,14.39,353,0.03,9,10,271.5,74.43,91.4,76.49,95.42,0,1,0
Mohakhali,10/14/2019,0.52,0,0.0002,0.01,91.97,73.34,95.25,75.37,71.25,0.72,1011.2,5.82,11.09,332,0.48,7,10,268.6,72.65,91.97,74.64,95.25,0,1,0
Mohakhali,10/15/2019,0.55,0.0001,0.0003,0.03,92.15,75.46,98.17,77.73,72.77,0.73,1011.8,3.77,7.17,320,0.36,8,10,269.7,73.34,92.15,75.37,98.17,2,3,1
Mohakhali,10/16/2019,0.59,0.0009,0.0056,0.1,89.95,75.78,100.06,78.2,74.82,0.78,1012.2,3.49,5.95,150,0.66,5,10,269.3,75.45,89.95,77.82,100.06,0,1,0
Mohakhali,10/17/2019,0.62,0.0003,0.0017,0.07,91.21,75.9,99.2,78.11,75.1,0.78,1012.2,3.36,8.03,5,0.49,8,10,271.6,75.78,91.21,78.2,99.2,0,1,0
Mohakhali,10/18/2019,0.65,0.0117,0.1254,0.47,91.6,75.68,102.02,77.86,75.45,0.77,1011.7,4.08,10.46,351,0.5,8,9.199,268.2,75.9,91.6,78.11,102.02,0,1,0
Mohakhali,10/19/2019,0.68,0.0002,0.0004,0.06,93.66,74.25,101.17,75.84,73.94,0.72,1012.4,4.9,16.73,352,0.35,7,10,265.9,75.66,93.66,77.83,101.17,1,2,1
Mohakhali,10/20/2019,0.72,0.0001,0.0004,0.02,92.56,76.29,98.25,78.47,71.99,0.69,1012.1,6.12,16.31,342,0.11,8,10,264.7,74.28,92.56,75.9,98.25,1,2,1
Mohakhali,10/21/2019,0.75,0.0001,0.0007,0.07,91.65,76.03,99.07,78.31,74.32,0.76,1010.5,6.48,10.88,328,0.21,9,10,265.6,76.29,91.65,78.47,99.07,0,1,0
Mohakhali,10/22/2019,0.79,0.0028,0.0254,0.53,90.32,74.98,96.03,77.08,73.35,0.75,1009,4.16,7.07,311,0.29,8,9.779,265.6,76.03,90.32,78.31,96.03,0,1,0
Mohakhali,10/23/2019,0.83,0.0001,0.0003,0.05,90.37,71.41,94.87,73.09,71.6,0.71,1008.9,4.25,11.94,340,0.46,8,10,261.8,74.98,90.37,77.08,94.87,0,1,0
Mohakhali,10/24/2019,0.86,0.012,0.0328,0.98,73.82,69.34,74.42,71.23,69.72,0.88,1010.8,10.67,21.14,9,0.99,5,8.649,261.6,70.83,80.7,72.76,84.05,0,1,0
Mohakhali,10/25/2019,0.9,0.0354,0.1441,0.98,81.47,73.35,84.14,75.73,71.39,0.91,1010.2,9.05,19.85,57,0.97,5,7.184,262.5,69.34,81.47,71.23,84.14,1,2,1
Mohakhali,10/26/2019,0.94,0.0455,0.1448,1,82.08,72.89,88.67,75.21,75.45,0.94,1010.3,7.12,25.3,232,0.82,5,9.302,258.9,73.67,82.08,76.11,88.67,0,1,0
Mohakhali,10/27/2019,0.98,0.0002,0.0042,0.22,83.87,70.09,88.67,71.95,73.23,0.87,1011.6,3.7,13.93,313,0.56,7,10,255.1,72.89,83.87,75.21,88.67,0,1,0
Mohakhali,10/28/2019,0.02,0.0001,0.0003,0.05,86.68,70.07,91.14,72.04,70.8,0.81,1012,5.93,14.2,332,0.29,8,10,258.1,70.09,86.68,71.95,91.14,0,1,0
Mohakhali,10/29/2019,0.05,0.0001,0.0002,0.04,87.51,71.28,90.54,73.33,70.5,0.79,1011.9,4.34,9.32,292,0.32,7,10,261.8,70.07,87.51,72.04,90.54,0,1,0
Mohakhali,10/30/2019,0.09,0.0001,0.0002,0.04,89.48,71.34,92.05,73.46,70.35,0.76,1011,3.37,8.35,292,0.43,7,10,261.4,71.28,89.48,73.33,92.05,0,1,0
Mohakhali,10/31/2019,0.13,0,0.0003,0.01,88.37,71.67,90.14,73.75,69.92,0.75,1010.3,3.97,8.89,295,0.46,6,10,260,71.34,88.37,73.46,90.14,0,1,0
Mohakhali,11-01-19,0.16,0.0001,0.0005,0.04,88.88,70.7,91.22,72.8,70.39,0.75,1010.7,4.01,9.24,324,0.24,7,10,259.3,71.67,88.88,73.75,91.22,0,1,0
Mohakhali,11-02-19,0.19,0.0001,0.0002,0.05,89.69,69.65,91,71.47,69.59,0.74,1011.2,3.91,8.05,332,0.2,7,10,258.9,70.7,89.69,72.8,91,0,1,0
Mohakhali,11-03-19,0.23,0.0001,0.0002,0.03,88.82,71.26,90.24,73.04,69.21,0.74,1011.3,2.77,7.58,322,0.22,7,10,256.2,69.86,88.82,71.7,90.24,0,1,0
Mohakhali,11-04-19,0.26,0,0.0002,0.02,88.79,72.39,90.67,74.37,69.23,0.72,1010.7,3.36,7.88,304,0.06,8,10,256,71.26,88.79,73.04,90.67,0,1,0
Mohakhali,11-05-19,0.29,0.0002,0.0007,0.09,89.22,70.69,91.92,72.37,69.91,0.73,1009.4,3.66,8.02,321,0.08,7,10,259.1,72.39,89.22,74.37,91.92,0,1,0
Mohakhali,11-06-19,0.32,0.0001,0.0002,0.03,88.74,68.88,88.56,70.35,66.94,0.69,1008.9,4.7,9.36,357,0.54,7,10,257.7,70.69,88.74,72.37,88.56,1,2,1
Mohakhali,11-07-19,0.35,0,0.0002,0.03,88.75,71.1,89.63,72.98,67.45,0.72,1009.3,4.65,10.54,355,0.66,7,10,259.8,68.88,88.75,70.35,89.63,1,2,1
Mohakhali,11-08-19,0.38,0.0049,0.0302,0.89,83.25,72.87,88.19,75.02,72.14,0.85,1010.3,4.7,13.67,44,0.98,5,9.704,256.2,71.04,83.25,72.92,88.19,0,1,0
Mohakhali,11-09-19,0.41,0.0093,0.0426,0.99,82.14,72.35,86.54,74.54,72.7,0.87,1009.9,10.79,24.49,63,1,4,9.204,252.4,72.87,82.14,75.02,86.54,0,1,0
Mohakhali,11-10-19,0.44,0.0258,0.0836,0.98,77.13,71.18,78.28,73.48,72.9,0.95,1008.1,12.76,33.76,66,1,4,9.131,252.2,72.43,77.13,74.61,78.28,0,1,0
Mohakhali,11-11-19,0.47,0.0047,0.0183,0.38,81.81,68.86,85.9,70.91,72.37,0.89,1008.8,8.11,22.3,26,0.67,5,10,255.3,71.18,81.81,73.48,85.9,2,3,1
Mohakhali,11-12-19,0.5,0.0002,0.0007,0.1,85.98,67.76,88.07,69.43,69.74,0.8,1011.9,3.41,8.58,344,0.06,7,10,258.8,69.69,85.98,71.73,88.07,1,2,1
Mohakhali,11/13/2019,0.53,0.0002,0.0004,0.08,87.17,68.89,89.51,70.55,68.87,0.77,1014,4.27,9.46,354,0.1,6,10,257.3,67.76,87.17,69.43,89.51,0,1,0
Mohakhali,11/14/2019,0.57,0,0.0001,0.01,88.44,67.56,89.63,69.05,68.48,0.75,1014,3.25,7.92,334,0.07,7,10,254.7,68.89,88.44,70.55,89.63,0,1,0
Mohakhali,11/15/2019,0.6,0.0001,0.0002,0.05,88.73,68.38,89.59,69.9,67.3,0.73,1013.2,3.06,9.05,303,0.02,7,9.769,252,67.56,88.73,69.05,89.59,0,1,0
Mohakhali,11/16/2019,0.63,0,0.0002,0.05,86.98,68.58,87.36,70.1,66.88,0.72,1012.8,3,8.17,339,0.02,7,10,255.1,68.38,86.98,69.9,87.36,2,3,1
Mohakhali,11/17/2019,0.67,0.0001,0.0003,0.02,86.57,66.01,87.15,67.31,66.91,0.73,1012.5,2.53,7.25,323,0.15,6,10,253.9,68.58,86.57,70.1,87.15,1,2,1
Mohakhali,11/18/2019,0.7,0.0001,0.0003,0.02,86.49,66.7,85.99,67.86,63.98,0.68,1012.8,2.46,6.64,347,0.01,7,10,254,66.01,86.49,67.31,85.99,2,3,1
Mohakhali,11/19/2019,0.74,0,0.0001,0.01,85.99,65.52,85.49,66.55,63.2,0.67,1013,2.75,7.23,334,0.06,7,10,254,66.7,85.99,67.86,85.49,1,2,1
Mohakhali,11/20/2019,0.78,0,0.0002,0.01,85.22,63.6,84.72,64.2,60.68,0.64,1013.8,4.01,9.81,335,0.14,7,10,252.8,65.52,85.22,66.55,84.72,1,2,1
Mohakhali,11/21/2019,0.81,0.0001,0.0003,0.02,85.07,64.95,84.58,66.01,61.43,0.67,1014.3,3.32,6.76,338,0.01,7,10,254.9,63.63,85.07,64.23,84.58,0,1,0
Mohakhali,11/22/2019,0.85,0,0.0002,0.01,84.88,66.77,84.38,67.96,62.63,0.69,1014.4,2.56,6.33,14,0.05,6,10,250.7,64.95,84.88,66.01,84.38,0,1,0
Mohakhali,11/23/2019,0.89,0.0001,0.0005,0.02,84.41,65.95,83.92,66.98,63.19,0.69,1014.1,3.44,9.66,334,0.12,7,10,246.2,66.77,84.41,67.96,83.92,0,1,0
Mohakhali,11/24/2019,0.93,0.0001,0.0002,0.04,84.21,66.38,83.94,67.53,63.66,0.71,1013.9,3.34,8.41,346,0.15,7,10,240.6,65.95,84.21,66.98,83.94,0,1,0
Mohakhali,11/25/2019,0.96,0.0001,0.0003,0.05,84.97,66.27,85.47,67.63,64.94,0.73,1014.5,3.8,11.27,355,0.08,7,10,236.7,66.38,84.97,67.53,85.47,2,3,1
Mohakhali,11/26/2019,1,0.0001,0.0004,0.06,85.85,65.42,86.32,66.48,65.98,0.75,1014.3,3,8.85,6,0,7,10,238.9,66.27,85.85,67.63,86.32,1,2,1
Mohakhali,11/27/2019,0.04,0,0.0001,0.01,86.81,64.62,87.35,65.83,65.37,0.73,1014.3,3.59,7.39,9,0,7,10,240.7,65.42,86.81,66.48,87.35,0,1,0
Mohakhali,11/28/2019,0.07,0.0001,0.0005,0.04,87.24,65.8,87.81,66.95,65.22,0.72,1014.2,3.25,6.81,337,0,6,10,249.5,64.6,87.24,65.82,87.81,1,2,1
Mohakhali,11/29/2019,0.1,0.0001,0.0003,0.05,87.66,65.7,87.43,66.81,64.35,0.7,1013.6,2.76,7.07,350,0.01,6,10,247.3,65.72,87.66,66.78,87.43,1,2,1
Mohakhali,11/30/2019,0.14,0,0.0003,0.03,86.42,65.84,85.92,66.68,63.15,0.69,1013.4,3.34,8.58,341,0,7,10,237.3,65.82,86.42,66.98,85.92,1,2,1
Mohakhali,12-01-19,0.17,0.0001,0.0004,0.04,84.75,62.88,84.25,63.37,60.69,0.65,1014.3,4.04,11.04,350,0.44,7,10,230.4,65.84,84.75,66.69,84.25,0,1,0
Mohakhali,12-02-19,0.2,0.0001,0.0002,0.02,82.52,59.12,82.02,59.61,56.11,0.6,1014.7,4.14,10.92,336,0.34,6,10,230.6,62.88,82.52,63.37,82.02,0,1,0
Mohakhali,12-03-19,0.23,0.0001,0.0003,0.03,81.19,61.66,80.69,62.35,55.76,0.62,1014.4,4.06,9.64,325,0.01,6,10,239.6,59.12,81.19,59.61,80.69,0,1,0
Mohakhali,12-04-19,0.26,0.0001,0.0003,0.03,82.07,59.58,81.57,60.07,58.74,0.68,1016.4,5.33,9.03,356,0.14,6,10,242.8,61.66,82.07,62.35,81.57,0,1,0
Mohakhali,12-05-19,0.29,0.0001,0.0004,0.02,85.55,62.91,85.05,63.6,58.36,0.66,1016.9,3.6,6.92,30,0.42,5,10,242.7,59.58,85.55,60.07,85.05,0,1,0
Mohakhali,12-06-19,0.32,0,0.0003,0.01,86.11,61.69,85.61,62.18,59.37,0.64,1017.4,3.29,6.43,54,0.44,5,10,247,62.91,86.11,63.59,85.61,0,1,0
Mohakhali,12-07-19,0.35,0.0001,0.0003,0.03,85.17,63.92,84.67,64.41,55.77,0.58,1016.3,4.21,6.92,9,0.19,6,10,248.7,60.93,85.17,61.42,84.67,0,1,0
Mohakhali,12-08-19,0.38,0.0001,0.0004,0.04,83.97,65.77,83.47,66.45,57.43,0.59,1016.2,3.3,7.93,327,0.33,5,10,249.9,63.92,83.97,64.41,83.47,0,1,0
Mohakhali,12-09-19,0.41,0,0,0,81.54,61.88,81.03,62.36,58.88,0.63,1015.8,3.59,6.34,352,0.44,6,10,260.1,65.77,81.54,66.45,81.03,0,1,0
Mohakhali,12-10-19,0.45,0.0001,0.0003,0.02,82.21,61.22,81.71,61.71,55.68,0.6,1014,3.9,8.63,326,0.01,6,10,266.2,61.88,82.21,62.36,81.71,1,2,1
Mohakhali,12-11-19,0.48,0.0001,0.0003,0.03,80.92,62.57,80.42,63.1,54.94,0.6,1013.7,3.65,7.71,339,0.01,6,10,270.2,61.21,80.92,61.7,80.42,0,1,0
Mohakhali,12-12-19,0.51,0.0001,0.0003,0.03,80.69,59.14,80.19,59.63,57.53,0.66,1015.2,4.68,8.73,21,0.2,5,10,265.1,62.57,80.69,63.1,80.19,1,2,1
Mohakhali,12/13/2019,0.55,0.0001,0.0005,0.03,81.46,59.1,80.96,59.59,56.3,0.65,1016.4,2.77,6.34,357,0.03,6,10,261.2,59.14,81.46,59.63,80.96,1,2,1
Mohakhali,12/14/2019,0.58,0.0001,0.0003,0.04,82.89,61.32,82.39,61.92,56.98,0.65,1017.1,3.42,8.76,337,0.01,6,10,262.4,59.1,82.89,59.59,82.39,1,2,1
Mohakhali,12/15/2019,0.62,0.0001,0.0003,0.05,82.32,61.4,81.99,62.08,60.13,0.71,1016.2,4.89,10.15,354,0,6,10,261.4,61.32,82.32,61.92,81.99,0,1,0
Mohakhali,12/16/2019,0.66,0.0001,0.0003,0.09,77.74,60.18,77.24,60.76,58.49,0.7,1015.8,5.55,10.41,344,0.39,5,10,258.3,62.35,77.74,63.05,77.24,0,1,0
Mohakhali,12/17/2019,0.69,0.0001,0.0002,0.08,79.88,57.51,79.38,58,59.15,0.72,1016.8,5.41,10.89,334,0.26,5,10,252.8,60.18,79.88,60.76,79.38,0,1,0
Mohakhali,12/18/2019,0.73,0,0.0002,0.03,78.29,54.18,77.79,54.67,54.3,0.68,1017.1,7.2,17.14,333,0.05,5,10,253.7,57.51,78.29,58,77.79,1,2,1
Mohakhali,12/19/2019,0.76,0.0001,0.0002,0.06,75.23,53.32,74.73,53.81,52.74,0.71,1015.9,5.46,11.43,318,0.25,5,10,259.1,55.02,75.23,55.51,74.73,0,1,0
Mohakhali,12/20/2019,0.8,0.0001,0.0005,0.08,73.77,54.21,73.27,54.7,51.96,0.7,1014.6,3.68,8.37,322,0.42,5,10,259,53.32,73.77,53.81,73.27,0,1,0
Mohakhali,12/21/2019,0.84,0,0.0002,0.02,73.22,52.57,72.72,53.06,51.79,0.69,1015,4.4,8.01,324,0.84,4,10,264.3,54.14,73.22,54.63,72.72,1,2,1
Mohakhali,12/22/2019,0.87,0.0001,0.0002,0.01,73.5,55.38,73,55.87,52.59,0.73,1015.8,4.7,9.42,343,0.39,5,10,270,52.47,73.5,52.96,73,0,1,0
Mohakhali,12/23/2019,0.91,0,0.0002,0.01,75.73,55.17,75.23,55.66,52.61,0.66,1016,5.52,13.12,336,0.47,4,10,274.5,55.39,75.73,55.88,75.23,0,1,0
Mohakhali,12/24/2019,0.94,0.0001,0.0002,0.03,76.88,54.88,76.38,55.37,49.06,0.6,1016.3,6.21,14.33,328,0.2,5,10,270.2,55.17,76.88,55.66,76.38,0,1,0
Mohakhali,12/25/2019,0.98,0.0001,0.0002,0.03,76.05,57.51,75.55,58,50.28,0.61,1015.6,4.29,10.24,343,0.38,4,10,276.9,54.88,76.05,55.37,75.55,0,1,0
Mohakhali,12/26/2019,0.01,0.0001,0.0005,0.07,76.04,57.86,75.54,58.35,50.81,0.6,1015,5.35,9.77,339,0.49,4,10,284.1,57.53,76.04,58.02,75.54,0,1,0
Mohakhali,12/27/2019,0.05,0.003,0.0198,0.5,69.21,54.92,68.71,55.41,55.72,0.78,1014.3,5.7,11.52,350,0.57,4,10,288.6,57.95,69.21,58.44,68.71,1,2,1
Mohakhali,12/28/2019,0.08,0.0001,0.0005,0.11,72.72,54.54,72.22,55.03,53.89,0.75,1016.2,7.33,15.05,342,0.03,5,10,278,54.92,72.72,55.41,72.22,0,1,0
Mohakhali,12/29/2019,0.11,0.0001,0.0004,0.03,76.86,55.2,76.36,55.69,54.19,0.72,1015.6,6.7,12.6,335,0,6,10,267.7,54.54,76.86,55.03,76.36,0,1,0
Mohakhali,12/30/2019,0.14,0.0001,0.0004,0.05,77.04,55.72,76.54,56.21,53.55,0.69,1016.3,4.84,7.75,325,0.51,4,10,258.9,55.2,77.04,55.69,76.54,0,1,0
Mohakhali,12/31/2019,0.17,0,0.0001,0.04,80.19,60.57,79.69,61.06,54.62,0.66,1017.2,3.69,6.63,334,0,6,10,255.9,55.78,80.19,56.27,79.69,0,1,0
Mohakhali,01-01-20,0.2,0.0001,0.0002,0.04,82.03,61.88,81.54,62.53,56.78,0.65,1018.4,3.38,6.56,284,0.38,5,10,253.9,60.57,82.03,61.06,81.54,0,1,0
Mohakhali,01-02-20,0.23,0.0001,0.0003,0.16,81.66,63.62,81.54,64.29,60.41,0.72,1019.3,3.7,18.11,8,0.74,5,10,257.6,61.88,81.66,62.53,81.54,0,1,0
Mohakhali,01-03-20,0.26,0.0088,0.0524,0.81,68.27,60.85,67.9,61.61,59.93,0.82,1017.3,6.45,19.27,35,0.71,4,9.98,272.1,63.3,68.89,64.16,68.65,1,2,1
Mohakhali,01-04-20,0.29,0.0014,0.0079,0.32,75.03,59.52,74.53,60.15,60.38,0.81,1015,3.39,6.74,288,0.46,4,10,272.1,60.85,75.03,61.61,74.53,0,1,0
Mohakhali,01-05-20,0.32,0.0012,0.006,0.41,71.2,56.07,70.7,56.56,59.23,0.82,1014.7,4.64,8.2,330,0.42,4,10,250.5,59.52,71.2,60.15,70.7,0,1,0
Mohakhali,01-06-20,0.36,0,0.0002,0.02,74.56,53.69,74.06,54.18,50.11,0.63,1018.2,6.37,15.37,343,0,6,10,243.1,56.07,74.56,56.56,74.06,0,1,0
Mohakhali,01-07-20,0.39,0.0001,0.0002,0.04,73.88,54.82,73.38,55.31,50.1,0.65,1016.6,5.75,15.95,320,0.08,6,10,242.3,53.69,73.88,54.18,73.38,0,1,0
Mohakhali,01-08-20,0.42,0,0.0002,0.03,74.89,59.86,74.39,60.35,53.7,0.7,1015.8,3.98,8.92,358,0.59,5,10,239.6,54.82,74.89,55.31,74.39,0,1,0
Mohakhali,01-09-20,0.46,0.0053,0.0228,0.62,68.11,57.07,67.61,57.56,57.24,0.79,1015.1,4.68,19.06,2,0.88,4,9.817,240.7,59.25,68.11,59.74,67.61,0,1,0
Mohakhali,01-10-20,0.49,0.0001,0.0007,0.05,75.71,56.06,75.21,56.55,56.05,0.74,1015.4,5.99,13.59,333,0.05,6,10,243.4,57.07,75.71,57.56,75.21,0,1,0
Mohakhali,01-11-20,0.53,0.0001,0.0003,0.07,73.73,56.42,73.23,56.91,56.11,0.76,1015.9,8.37,18.75,321,0.02,6,10,246.8,56.06,73.73,56.55,73.23,0,1,0
Mohakhali,01-12-20,0.57,0.0001,0.0003,0.03,74.26,55.86,73.76,56.35,56.58,0.76,1013.9,7.56,20.9,321,0.1,6,10,254.1,56.42,74.26,56.91,73.76,0,1,0
Mohakhali,1/13/2020,0.6,0.0001,0.0003,0.04,75.72,55.15,75.22,55.64,54.26,0.71,1012.4,5.22,13.29,310,0.07,6,10,263.5,55.86,75.72,56.35,75.22,0,1,0
Mohakhali,1/14/2020,0.64,0,0,0,75.46,56.47,74.96,56.96,55.87,0.74,1013.6,3.32,8.75,318,0.13,6,10,263.5,55.15,75.46,55.64,74.96,0,1,0
Mohakhali,1/15/2020,0.68,0.0001,0.0004,0.04,78.02,57.55,77.52,58.04,56.7,0.72,1014.8,3.25,9.54,336,0.09,6,10,262.9,56.47,78.02,56.96,77.52,0,1,0
Mohakhali,1/16/2020,0.72,0.0001,0.0002,0.04,79.73,59.34,79.23,59.83,57.4,0.7,1015.1,3.45,8.41,4,0.11,6,10,252.8,57.55,79.73,58.04,79.23,0,1,0
Mohakhali,1/17/2020,0.75,0.0001,0.0004,0.05,82.68,58.43,82.18,58.92,59.17,0.69,1015,3.53,9.38,24,0,7,10,242.1,59.34,82.68,59.83,82.18,0,1,0
Mohakhali,1/18/2020,0.79,0.0001,0.0002,0.05,83.16,61.51,82.64,62,58.6,0.69,1015,3.44,8.59,349,0,7,10,249,58.43,83.16,58.92,82.64,0,1,0
Mohakhali,1/19/2020,0.82,0,0.0001,0.01,80.47,62.57,79.97,63.06,58.52,0.68,1014.6,6.17,20.82,338,0.07,6,10,260.8,61.51,80.47,62,79.97,0,1,0
Mohakhali,1/20/2020,0.86,0.0003,0.0029,0.08,76.87,54.89,76.37,55.38,55.77,0.67,1016.2,7.15,19.48,320,0.38,6,10,266.9,61.48,76.87,61.97,76.37,0,1,0
Mohakhali,1/21/2020,0.89,0.0001,0.0002,0.04,75.81,53.22,75.31,53.71,50.32,0.63,1018.3,4.71,10.92,329,0.36,5,10,269.2,54.89,75.81,55.38,75.31,0,1,0
Mohakhali,1/22/2020,0.93,0,0.0001,0.02,76.51,55,76.01,55.49,50.39,0.64,1017.9,4.63,10.28,330,0.16,6,10,271.1,53.22,76.51,53.71,76.01,0,1,0
Mohakhali,1/23/2020,0.96,0.0001,0.0002,0.04,74.8,53.75,74.3,54.24,51.64,0.64,1015.5,4.4,11.69,305,0.56,5,10,280,55,74.8,55.49,74.3,0,1,0
Mohakhali,1/24/2020,0.99,0,0.0002,0.03,74.54,51.84,74.04,52.33,47.5,0.58,1015.6,4.63,11.3,305,0.4,5,10,286.1,53.75,74.54,54.24,74.04,0,1,0
Mohakhali,1/25/2020,0.02,0,0.0002,0.03,75.13,53.3,74.63,53.79,48.01,0.6,1014.7,4.64,8.6,316,0.07,6,10,287.2,51.84,75.13,52.33,74.63,0,1,0
Mohakhali,1/26/2020,0.05,0.0001,0.0003,0.04,74.8,55.6,74.3,56.09,50.2,0.63,1012.9,4.89,11.49,282,0,6,10,279.3,53.3,74.8,53.79,74.3,0,1,0
Mohakhali,1/27/2020,0.09,0.0001,0.0004,0.05,73.83,55.57,73.33,56.06,51.76,0.66,1012.4,4.52,12.15,265,0.01,7,10,268.7,55.6,73.83,56.09,73.33,0,1,0
Mohakhali,1/28/2020,0.12,0,0.0003,0.04,77.28,58.84,76.78,59.33,52.62,0.65,1013.2,2.87,10.43,159,0.01,7,10,255.8,55.57,77.28,56.06,76.78,0,1,0
Mohakhali,1/29/2020,0.15,0.0005,0.0028,0.15,76.94,59.03,76.44,59.52,55.74,0.68,1015.4,5.18,11.35,118,0.22,6,10,247.6,58.84,76.94,59.33,76.44,0,1,0
Mohakhali,1/30/2020,0.18,0.0076,0.0487,0.67,74.96,61.42,74.47,62.18,59.64,0.79,1013.4,3.31,5.86,119,0.41,6,9.926,248.9,59.03,74.96,59.52,74.47,0,1,0
Mohakhali,1/31/2020,0.21,0.0001,0.0004,0.14,78.03,56.81,77.53,57.3,58.15,0.71,1013.6,5.37,12.5,314,0.29,6,10,246.7,61.42,78.03,62.18,77.53,0,1,0
Motijeel,8/27/2019,0.89,0.0001,0.0006,0.14,94.55,79.8,111.03,89.86,78.23,0.77,1002.5,8.97,18.94,152,0.42,10,10,270,77.94,94.55,82.01,111.03,13,4,2
Motijeel,8/28/2019,0.93,0.0099,0.0545,0.55,93.81,79.63,112.63,89.1,79.14,0.79,1003.7,8.24,15.41,141,0.7,8,10,270.6,79.8,93.81,89.86,112.63,10,4,2
Motijeel,8/29/2019,0.97,0.0013,0.0094,0.32,94.9,79.27,109.14,86.54,77.91,0.74,1003.9,7.48,13.74,147,0.67,9,10,272.4,79.73,94.9,89.42,109.14,3,3,1
Motijeel,8/30/2019,0.01,0.0002,0.0015,0.14,95.92,79.75,108.17,89.49,77.99,0.73,1001.8,4.1,10.62,176,0.81,6,10,270,79.27,95.92,86.54,108.17,10,4,2
Motijeel,8/31/2019,0.05,0.0042,0.0173,0.41,94.11,80.29,113.68,90.02,79.78,0.79,1000.6,4.1,12.34,125,0.96,6,10,266.8,79.75,94.11,89.49,113.68,4,3,1
Motijeel,09-01-19,0.09,0.0064,0.0391,0.56,93.33,79.82,110.2,88.91,78.7,0.76,1001.1,6.05,18.89,150,0.98,5,9.856,266.1,80.29,93.33,90.02,110.2,5,3,1
Motijeel,09-02-19,0.12,0.0114,0.0465,0.6,94.01,79.32,110.07,86.22,78.56,0.78,1001.3,6.52,19.53,143,0.91,7,10,267,79.81,94.01,88.9,110.07,5,3,1
Motijeel,09-03-19,0.16,0.0054,0.0443,0.53,93.56,79.32,109.08,85.96,78.63,0.8,1001,9.52,21.83,121,0.95,6,9.675,268.2,79.32,93.56,86.22,109.08,6,3,1
Motijeel,09-04-19,0.2,0.0002,0.0009,0.2,92.68,79.71,109.92,89.75,78.3,0.78,1001.3,10.11,17.64,123,0.99,5,10,265.5,79.32,92.68,85.96,109.92,3,3,1
Motijeel,09-05-19,0.23,0.0027,0.0087,0.44,92.93,79.43,110.1,87.04,79.14,0.82,1001.4,9.77,20.53,130,0.78,6,9.929,263.2,79.7,92.93,89.52,110.1,5,3,1
Motijeel,09-06-19,0.27,0.004,0.0151,0.47,93.11,78.36,108.9,83.26,78.56,0.8,1000.5,11.43,22.48,130,0.87,6,10,262.5,79.43,93.11,87.08,108.9,3,3,1
Motijeel,09-07-19,0.3,0.018,0.0996,0.83,90.33,77.95,108.91,82.13,79.32,0.86,1001,13.95,25.23,129,0.76,9,9.581,260.5,78.36,90.33,83.26,108.91,3,3,1
Motijeel,09-08-19,0.33,0.021,0.0558,0.85,89.74,79.07,109.36,86.06,79.92,0.89,1002.6,12,23.89,140,0.66,7,10,261.6,77.95,89.74,82.13,109.36,6,3,1
Motijeel,09-09-19,0.36,0.0268,0.1183,0.92,91.32,79.63,111.57,87.21,80.19,0.88,1001.8,9.01,19.29,170,0.98,6,9.911,256,79.07,91.32,86.06,111.57,1,2,1
Motijeel,09-10-19,0.39,0.0054,0.015,0.77,91.86,78.22,110.15,82.92,80.09,0.85,1002.4,8.69,19.48,164,0.84,8,10,260,80.72,91.86,90.29,110.15,0,1,0
Motijeel,09-11-19,0.42,0.0035,0.0102,0.74,90.88,78.54,109.15,83.97,79.28,0.87,1003.6,9.34,19.56,135,0.99,5,9.994,260.8,78.22,90.88,82.92,109.15,1,2,1
